dataset,min_silence_len,silence_thresh,N_words,precision,recall,f1,MAE,RMSE,R2
crowd_test,100,-34,1,1,0.5417292187934389,0.7027553375649163,1.799277175423964,2.538488820827615,0
crowd_test,200,-19,0,1,0.2039477342229636,0.3387983189396389,1.820795107033639,2.600945060380369,0
crowd_test,200,-22,3,1,0.8708368084514874,0.9309596695099118,1.815957742563247,2.576837007461811,0
crowd_test,150,-29,2,1,0.755240478176258,0.8605549923973644,1.815068112315819,2.583194549080395,0
crowd_test,150,-29,1,1,0.5423408395885461,0.7032697645913696,1.815068112315819,2.583194549080395,0
crowd_test,100,-33,0,1,0.2036141228801779,0.3383378759181411,1.746066166249652,2.459355453486621,0
crowd_test,150,-29,3,1,0.8698915763135947,0.9304192685102588,1.815068112315819,2.583194549080395,0
crowd_test,200,-22,2,1,0.7510703363914373,0.8578414250785888,1.815957742563247,2.576837007461811,0
crowd_test,200,-22,1,1,0.5383931053655824,0.6999421714616163,1.815957742563247,2.576837007461811,0
crowd_test,150,-29,0,1,0.2012232415902141,0.3350305498981671,1.815068112315819,2.583194549080395,0
crowd_test,200,-19,3,1,0.8682791214901306,0.9294961459480372,1.820795107033639,2.600945060380369,0
crowd_test,200,-19,2,1,0.7518487628579372,0.8583489383311645,1.820795107033639,2.600945060380369,0
crowd_test,200,-19,1,1,0.5366138448707256,0.6984368215371255,1.820795107033639,2.600945060380369,0
crowd_test,150,-16,0,1,0.2005004170141785,0.3340280672502431,1.954239644147901,2.812251286380384,0
crowd_test,50,-15,3,1,0.8677231025854879,0.9291774582477449,1.860216847372811,2.588548593295068,0
crowd_test,100,-35,2,1,0.7428968584931888,0.8524851655713648,1.855713094245204,2.616419146862973,0
crowd_test,100,-35,1,1,0.5302752293577981,0.6930455635491607,1.855713094245204,2.616419146862973,0
crowd_test,100,-34,0,1,0.2002780094523214,0.3337193681382314,1.799277175423964,2.538488820827615,0
crowd_test,200,-23,3,1,0.8666666666666667,0.9285714285714286,1.857158743397276,2.620984159618446,0
crowd_test,200,-23,2,1,0.7425632471504031,0.8522654754307594,1.857158743397276,2.620984159618446,0
crowd_test,200,-23,1,1,0.5254934667778705,0.6889488263595276,1.857158743397276,2.620984159618446,0
crowd_test,100,-15,0,1,0.2,0.3333333333333334,1.902529886016125,2.740292340768013,0
crowd_test,100,-35,3,1,0.8638865721434529,0.9269733309468409,1.855713094245204,2.616419146862973,0
crowd_test,50,-15,2,1,0.7372254656658327,0.848738957879913,1.860216847372811,2.588548593295068,0
crowd_test,50,-15,1,1,0.5119266055045871,0.6771844660194174,1.860216847372811,2.588548593295068,0
crowd_test,200,-23,0,1,0.1969974979149291,0.3291527313266444,1.857158743397276,2.620984159618446,0
crowd_test,150,-30,3,1,0.8632749513483459,0.9266211094864373,1.864664998609953,2.642586579654535,0
crowd_test,150,-30,2,1,0.7427856547122602,0.8524119448698315,1.864664998609953,2.642586579654535,0
crowd_test,150,-30,1,1,0.5284959688629414,0.691524190614769,1.864664998609953,2.642586579654535,0
crowd_test,150,-30,0,1,0.1961078676675007,0.3279100037188545,1.864664998609953,2.642586579654535,0
crowd_test,50,-16,3,1,0.8626077286627746,0.9262366040777337,1.882346399777592,2.578670448972429,0
crowd_test,50,-16,2,1,0.7302752293577982,0.8441145281018028,1.882346399777592,2.578670448972429,0
crowd_test,50,-16,1,1,0.4989157631359466,0.6657022034275539,1.882346399777592,2.578670448972429,0
crowd_test,100,-35,0,1,0.1939949958298582,0.3249511036602403,1.855713094245204,2.616419146862973,0
crowd_test,200,-24,3,1,0.8597164303586322,0.9245672257601578,1.909146510981373,2.681892866368414,0
crowd_test,100,-15,2,1,0.7300528217959411,0.8439659328298248,1.902529886016125,2.740292340768013,0
crowd_test,100,-15,1,1,0.5236586043925493,0.6873699959858409,1.902529886016125,2.740292340768013,0
crowd_test,200,-18,0,1,0.1932165693633583,0.3238583410997204,1.904309146510981,2.702535388429886,0
crowd_test,150,-31,3,1,0.8578259660828468,0.9234728997695508,1.908368084514874,2.6980362302206,0
crowd_test,200,-18,2,1,0.7338893522379761,0.8465238583889174,1.904309146510981,2.702535388429886,0
crowd_test,200,-18,1,1,0.5141506811231582,0.6791274970622797,1.904309146510981,2.702535388429886,0
crowd_test,200,-24,0,1,0.1909924937447873,0.3207282913165266,1.909146510981373,2.681892866368414,0
crowd_test,100,-36,3,1,0.8562691131498471,0.9225700164744647,1.906978037253267,2.688529367231347,0
crowd_test,100,-36,2,1,0.735279399499583,0.8474478515812747,1.906978037253267,2.688529367231347,0
crowd_test,100,-36,1,1,0.5177648040033361,0.682272777228267,1.906978037253267,2.688529367231347,0
crowd_test,100,-36,0,1,0.1896580483736447,0.3188446438586651,1.906978037253267,2.688529367231347,0
crowd_test,200,-18,3,1,0.8562135112593828,0.9225377426312006,1.904309146510981,2.702535388429886,0
crowd_test,150,-31,2,1,0.7326105087572977,0.8456724752093963,1.908368084514874,2.6980362302206,0
crowd_test,150,-31,1,1,0.5202112871837642,0.6843934018507004,1.908368084514874,2.6980362302206,0
crowd_test,150,-32,0,1,0.1879899916597164,0.3164841336703173,1.941951626355296,2.741945517514437,0
crowd_test,100,-15,3,1,0.8550458715596331,0.9218595450049457,1.902529886016125,2.740292340768013,0
crowd_test,200,-24,2,1,0.7309424520433695,0.8445600848029295,1.909146510981373,2.681892866368414,0
crowd_test,200,-24,1,1,0.5114261884904087,0.676746495971747,1.909146510981373,2.681892866368414,0
crowd_test,150,-31,0,1,0.1879343897692521,0.3164053358296278,1.908368084514874,2.6980362302206,0
crowd_test,150,-32,3,1,0.8517653600222408,0.9199495556089359,1.941951626355296,2.741945517514437,0
crowd_test,150,-32,2,1,0.7237698081734779,0.8397522740468357,1.941951626355296,2.741945517514437,0
crowd_test,150,-32,1,1,0.5093133166527662,0.6748940873088967,1.941951626355296,2.741945517514437,0
crowd_test,50,-15,0,1,0.1868223519599666,0.3148278285312719,1.860216847372811,2.588548593295068,0
crowd_test,50,-17,3,1,0.8516541562413122,0.9198846916101135,1.950180706144009,2.63217194787718,0
crowd_test,50,-17,2,1,0.7109813733666944,0.8310802027817497,1.950180706144009,2.63217194787718,0
crowd_test,50,-17,1,1,0.4786766750069502,0.6474392720162443,1.950180706144009,2.63217194787718,0
crowd_test,50,-16,0,1,0.1842090631081457,0.3111090243215325,1.882346399777592,2.578670448972429,0
crowd_test,200,-25,3,1,0.8512649430080623,0.9196576062471843,1.959021406727829,2.733506914211431,0
crowd_test,100,-37,2,1,0.7246594384209063,0.8403507640724741,1.952627189324437,2.749600016403933,0
crowd_test,100,-37,1,1,0.5080900750625521,0.6738192677801128,1.952627189324437,2.749600016403933,0
crowd_test,100,-37,0,1,0.1839310536558243,0.310712440708214,1.952627189324437,2.749600016403933,0
crowd_test,100,-37,3,1,0.8484848484848485,0.9180327868852458,1.952627189324437,2.749600016403933,0
crowd_test,150,-16,2,1,0.7199888796219072,0.8372017844443008,1.954239644147901,2.812251286380384,0
crowd_test,150,-16,1,1,0.5102585487906589,0.6757234371548486,1.954239644147901,2.812251286380384,0
crowd_test,200,-25,0,1,0.1834862385321101,0.310077519379845,1.959021406727829,2.733506914211431,0
crowd_test,150,-33,3,1,0.8470391993327773,0.9171859478009573,1.978760077842647,2.783265453251599,0
crowd_test,200,-25,2,1,0.7187100361412287,0.8363365792112839,1.959021406727829,2.733506914211431,0
crowd_test,200,-25,1,1,0.4988601612454823,0.6656527061616648,1.959021406727829,2.733506914211431,0
crowd_test,150,-33,0,1,0.183263830970253,0.309759879704901,1.978760077842647,2.783265453251599,0
crowd_test,150,-16,3,1,0.8447039199332778,0.9158151731621305,1.954239644147901,2.812251286380384,0
crowd_test,150,-33,2,1,0.7178204058938004,0.8357339375303446,1.978760077842647,2.783265453251599,0
crowd_test,150,-33,1,1,0.49596886294134,0.6630737781081583,1.978760077842647,2.783265453251599,0
crowd_test,200,-17,0,1,0.1818181818181818,0.3076923076923077,2.0395329441201,2.873159562495552,0
crowd_test,200,-26,3,1,0.8442591048095636,0.9155536796406283,2.009785932721713,2.794927690497025,0
crowd_test,100,-38,2,1,0.7133722546566583,0.832711341878955,2.00650542118432,2.810886734976003,0
crowd_test,100,-38,1,1,0.4946344175701974,0.6618801383877088,2.00650542118432,2.810886734976003,0
crowd_test,150,-34,0,1,0.1764247984431471,0.2999338311749693,2.016624965248818,2.829458993959578,0
crowd_test,150,-34,3,1,0.8436474840144564,0.9151939200193016,2.016624965248818,2.829458993959578,0
crowd_test,200,-26,2,1,0.7092021128718377,0.8298633702016917,2.009785932721713,2.794927690497025,0
crowd_test,200,-26,1,1,0.4857937169863775,0.653918119901205,2.009785932721713,2.794927690497025,0
crowd_test,100,-38,0,1,0.1748123436196831,0.2976004543518387,2.00650542118432,2.810886734976003,0
crowd_test,100,-38,3,1,0.8423686405337781,0.9144409234947941,2.00650542118432,2.810886734976003,0
crowd_test,150,-34,2,1,0.7080900750625522,0.8291015625000001,2.016624965248818,2.829458993959578,0
crowd_test,150,-34,1,1,0.4878509869335557,0.6557793639523151,2.016624965248818,2.829458993959578,0
crowd_test,200,-26,0,1,0.1747011398387545,0.2974392956879822,2.009785932721713,2.794927690497025,0
crowd_test,250,-20,3,1,0.8415902140672783,0.9139820657588842,2.043647484014457,2.809660051046476,0
crowd_test,50,-18,2,1,0.6892410341951626,0.8160363385010367,2.025187656380317,2.711224211504584,0
crowd_test,50,-18,1,1,0.458270781206561,0.6285126015175201,2.025187656380317,2.711224211504584,0
crowd_test,50,-17,0,1,0.1738115095913261,0.2961489270996163,1.950180706144009,2.63217194787718,0
crowd_test,250,-21,3,1,0.8404781762579928,0.9133258813933115,2.05799277175424,2.821075218391595,0
crowd_test,200,-17,2,1,0.7034195162635529,0.8258911084998041,2.0395329441201,2.873159562495552,0
crowd_test,200,-17,1,1,0.4789546844592716,0.6476935223128689,2.0395329441201,2.873159562495552,0
crowd_test,150,-35,0,1,0.1730330831248262,0.2950182490401478,2.046927995551849,2.862738870262277,0
crowd_test,200,-27,3,1,0.8399777592438142,0.913030339659132,2.049652488184598,2.841812200072999,0
crowd_test,250,-20,2,1,0.7021962746733389,0.8250473639511334,2.043647484014457,2.809660051046476,0
crowd_test,250,-20,1,1,0.4677787044759522,0.6373967724827637,2.043647484014457,2.809660051046476,0
crowd_test,100,-39,0,1,0.1705865999443981,0.2914548995392581,2.045148735056992,2.856555799730728,0
crowd_test,150,-35,3,1,0.8391437308868501,0.9125374127036914,2.046927995551849,2.862738870262277,0
crowd_test,100,-39,2,1,0.7044759521823742,0.8266188223780786,2.045148735056992,2.856555799730728,0
crowd_test,100,-39,1,1,0.4859049207673061,0.6540188594521777,2.045148735056992,2.856555799730728,0
crowd_test,150,-36,0,1,0.1704197942730053,0.2912114014251782,2.068668334723381,2.889080994161584,0
crowd_test,250,-19,3,1,0.8379204892966361,0.9118136439267887,2.081067556296914,2.853946343281673,0
crowd_test,150,-35,2,1,0.7030859049207673,0.8256611165523995,2.046927995551849,2.862738870262277,0
crowd_test,150,-35,1,1,0.4771754239644148,0.6460646666917604,2.046927995551849,2.862738870262277,0
crowd_test,150,-15,0,1,0.1678065054211843,0.287387516069133,2.210119544064498,3.080939456462877,0
crowd_test,50,-18,3,1,0.8366416458159578,0.9110559457495762,2.025187656380317,2.711224211504584,0
crowd_test,200,-27,2,1,0.7004726160689464,0.8238563908053493,2.049652488184598,2.841812200072999,0
crowd_test,200,-27,1,1,0.4767862107311648,0.6457078313253012,2.049652488184598,2.841812200072999,0
crowd_test,200,-27,0,1,0.1674728940783987,0.2868981283040434,2.049652488184598,2.841812200072999,0
crowd_test,150,-36,3,1,0.8360300250208507,0.9106931952393931,2.068668334723381,2.889080994161584,0
crowd_test,250,-21,2,1,0.6996385877119822,0.8232792462706098,2.05799277175424,2.821075218391595,0
crowd_test,250,-21,1,1,0.4608284681679177,0.6309138659460283,2.05799277175424,2.821075218391595,0
crowd_test,50,-18,0,1,0.1663052543786489,0.285183066361556,2.025187656380317,2.711224211504584,0
crowd_test,250,-22,3,1,0.8353628023352794,0.9102971916749977,2.092076730608841,2.860193375282325,0
crowd_test,150,-36,2,1,0.6972477064220184,0.8216216216216217,2.068668334723381,2.889080994161584,0
crowd_test,150,-36,1,1,0.4725048651654156,0.6417701921987691,2.068668334723381,2.889080994161584,0
crowd_test,200,-28,0,1,0.1652488184598276,0.2836283819248939,2.085237698081735,2.886847649641036,0
crowd_test,150,-37,3,1,0.8347511815401724,0.9099339353900235,2.092743953294412,2.915814443189327,0
crowd_test,50,-19,2,1,0.6765082012788435,0.8070443088352348,2.079510703363914,2.754549904528143,0
crowd_test,50,-19,1,1,0.4439810953572422,0.6149403157489411,2.079510703363914,2.754549904528143,0
crowd_test,150,-38,0,1,0.1644703919933278,0.2824810199111875,2.118098415346122,2.945449740348981,0
crowd_test,200,-17,3,1,0.8346955796497081,0.9099009000818256,2.0395329441201,2.873159562495552,0
crowd_test,250,-19,2,1,0.6924103419516263,0.8182534989158289,2.081067556296914,2.853946343281673,0
crowd_test,250,-19,1,1,0.4585487906588824,0.6287740164684354,2.081067556296914,2.853946343281673,0
crowd_test,250,-20,0,1,0.1633583541840423,0.2808392677914257,2.043647484014457,2.809660051046476,0
crowd_test,100,-39,3,1,0.8346399777592438,0.909867862771245,2.045148735056992,2.856555799730728,0
crowd_test,200,-28,2,1,0.6919655268279121,0.817942819585935,2.085237698081735,2.886847649641036,0
crowd_test,200,-28,1,1,0.4682791214901307,0.6378611731737797,2.085237698081735,2.886847649641036,0
crowd_test,150,-37,0,1,0.1628579371698638,0.2800994549105862,2.092743953294412,2.915814443189327,0
crowd_test,200,-28,3,1,0.8326939115929941,0.908710293983799,2.085237698081735,2.886847649641036,0
crowd_test,100,-40,2,1,0.697581317764804,0.8218531983885231,2.087350569919377,2.895847496280241,0
crowd_test,100,-40,1,1,0.4750625521267723,0.6441252968449621,2.087350569919377,2.895847496280241,0
crowd_test,250,-21,0,1,0.1628023352793995,0.2800172141730025,2.05799277175424,2.821075218391595,0
crowd_test,250,-23,3,1,0.830025020850709,0.9071187676601951,2.124770642201835,2.896356266398722,0
crowd_test,250,-22,2,1,0.6910758965804837,0.8173209706056421,2.092076730608841,2.860193375282325,0
crowd_test,250,-22,1,1,0.4569919377258827,0.6273088078156007,2.092076730608841,2.860193375282325,0
crowd_test,50,-31,0,1,0.1623575201556853,0.2793590050227219,2.163024742841257,2.964060510897208,0
crowd_test,150,-38,3,1,0.8299694189602447,0.9070855614973262,2.118098415346122,2.945449740348981,0
crowd_test,150,-37,2,1,0.6935779816513762,0.819068255687974,2.092743953294412,2.915814443189327,0
crowd_test,150,-37,1,1,0.4662218515429525,0.6359499431171786,2.092743953294412,2.915814443189327,0
crowd_test,50,-28,0,1,0.161301084236864,0.2777937374317724,2.109702529886016,2.836975369402136,0
crowd_test,100,-40,3,1,0.8291909924937448,0.9066204632500456,2.087350569919377,2.895847496280241,0
crowd_test,50,-26,2,1,0.6719488462607729,0.8037911539740605,2.106199610786767,2.797095280327119,0
crowd_test,50,-26,1,1,0.4470948012232416,0.6179205409974641,2.106199610786767,2.797095280327119,0
crowd_test,50,-27,0,1,0.1612454823463998,0.2777112760354321,2.106422018348624,2.829979699342975,0
crowd_test,200,-29,3,1,0.8290241868223519,0.9065207478340174,2.123825410063942,2.931342994983638,0
crowd_test,50,-27,2,1,0.6752849596886294,0.806173249253236,2.106422018348624,2.829979699342975,0
crowd_test,50,-27,1,1,0.4504865165415624,0.6211522980795032,2.106422018348624,2.829979699342975,0
crowd_test,50,-30,0,1,0.1610230747845427,0.2773813514678415,2.144954128440367,2.925304933148742,0
crowd_test,150,-39,3,1,0.8276897414512093,0.9057223692616593,2.139227133722546,2.969757677262995,0
crowd_test,50,-28,2,1,0.6788990825688074,0.8087431693989072,2.109702529886016,2.836975369402136,0
crowd_test,50,-28,1,1,0.4510981373366694,0.6217334661659897,2.109702529886016,2.836975369402136,0
crowd_test,100,-40,0,1,0.1595218237420072,0.275151050158243,2.087350569919377,2.895847496280241,0
crowd_test,50,-19,3,1,0.8269669168751738,0.9052894272323331,2.079510703363914,2.754549904528143,0
crowd_test,50,-25,2,1,0.6697247706422018,0.8021978021978022,2.113817069780373,2.802427558815314,0
crowd_test,50,-25,1,1,0.4423130386433139,0.6133384734001542,2.113817069780373,2.802427558815314,0
crowd_test,200,-29,0,1,0.1591326105087573,0.2745718808461649,2.123825410063942,2.931342994983638,0
crowd_test,200,-30,3,1,0.8250208507089241,0.9041221094963897,2.144398109535724,2.954656870079075,0
crowd_test,150,-38,2,1,0.6851820961912705,0.813184637719414,2.118098415346122,2.945449740348981,0
crowd_test,150,-38,1,1,0.4574367528495969,0.627727758278651,2.118098415346122,2.945449740348981,0
crowd_test,50,-29,0,1,0.1591326105087573,0.2745718808461649,2.134778982485404,2.887165429036462,0
crowd_test,250,-18,3,1,0.8238532110091743,0.903420523138833,2.157742563247151,2.943344178200766,0
crowd_test,200,-29,2,1,0.6812899638587712,0.810437198227396,2.123825410063942,2.931342994983638,0
crowd_test,200,-29,1,1,0.4593272171253823,0.6295054484492876,2.123825410063942,2.931342994983638,0
crowd_test,50,-32,0,1,0.1586321934945788,0.2738266628275267,2.215401723658605,3.053830820463229,0
crowd_test,250,-24,3,1,0.82379760911871,0.9033870918569555,2.170030581039756,2.946751980368546,0
crowd_test,250,-23,2,1,0.6821795941061997,0.8110663052819462,2.124770642201835,2.896356266398722,0
crowd_test,250,-23,1,1,0.4493744787322769,0.620094372194729,2.124770642201835,2.896356266398722,0
crowd_test,250,-19,0,1,0.1571309424520434,0.2715871414155975,2.081067556296914,2.853946343281673,0
crowd_test,150,-40,3,1,0.8234083958854601,0.9031530157955724,2.155740895190437,2.988338003903988,0
crowd_test,50,-29,2,1,0.6758409785932722,0.8065693430656934,2.134778982485404,2.887165429036462,0
crowd_test,50,-29,1,1,0.4493188768418126,0.6200414332847387,2.134778982485404,2.887165429036462,0
crowd_test,50,-19,0,1,0.1569641367806505,0.2713379469434833,2.079510703363914,2.754549904528143,0
crowd_test,200,-31,3,1,0.8224075618571032,0.9025506468147425,2.161968306922435,2.973359613213855,0
crowd_test,50,-24,2,1,0.6658326383097025,0.7993991989319092,2.138170697803725,2.832542531384927,0
crowd_test,50,-24,1,1,0.4351959966638866,0.6064621106462111,2.138170697803725,2.832542531384927,0
crowd_test,150,-39,0,1,0.156852932999722,0.271171777371912,2.139227133722546,2.969757677262995,0
crowd_test,50,-26,3,1,0.8223519599666389,0.9025171624713959,2.106199610786767,2.797095280327119,0
crowd_test,150,-39,2,1,0.6832360300250209,0.8118125061936379,2.139227133722546,2.969757677262995,0
crowd_test,150,-39,1,1,0.4525993883792049,0.623157894736842,2.139227133722546,2.969757677262995,0
crowd_test,200,-30,0,1,0.1564081178760078,0.2705067794980286,2.144398109535724,2.954656870079075,0
crowd_test,50,-25,3,1,0.8213511259382819,0.9019140946973165,2.113817069780373,2.802427558815314,0
crowd_test,50,-20,2,1,0.6609396719488463,0.7958623460096411,2.140895190436475,2.818896480900031,0
crowd_test,50,-20,1,1,0.4289685849318877,0.6003891050583657,2.140895190436475,2.818896480900031,0
crowd_test,250,-22,0,1,0.155852098971365,0.2696748123917645,2.092076730608841,2.860193375282325,0
crowd_test,50,-27,3,1,0.8210731164859605,0.9017464582315583,2.106422018348624,2.829979699342975,0
crowd_test,200,-30,2,1,0.6789546844592717,0.808782620214598,2.144398109535724,2.954656870079075,0
crowd_test,200,-30,1,1,0.4530998053933833,0.6236320502028009,2.144398109535724,2.954656870079075,0
crowd_test,50,-33,0,1,0.1553516819571865,0.2689253573319216,2.27411731998888,3.178622645710782,0
crowd_test,200,-32,3,1,0.8206283013622463,0.9014781333984851,2.174923547400612,2.995780556021879,0
crowd_test,50,-30,2,1,0.6768974145120934,0.807321197652442,2.144954128440367,2.925304933148742,0
crowd_test,50,-30,1,1,0.4536558242980261,0.6241585067319462,2.144954128440367,2.925304933148742,0
crowd_test,200,-16,0,1,0.1549624687239366,0.2683419988445985,2.241701417848207,3.088131837046511,0
crowd_test,50,-28,3,1,0.8192938559911037,0.9006723716381417,2.109702529886016,2.836975369402136,0
crowd_test,50,-22,2,1,0.6612176814011677,0.7960638618335174,2.154406449819294,2.850037433483051,0
crowd_test,50,-22,1,1,0.4281901584653878,0.5996262555477693,2.154406449819294,2.850037433483051,0
crowd_test,50,-34,0,1,0.1541284403669725,0.2670906200317965,2.326216291353906,3.28031508484778,0
crowd_test,50,-29,3,1,0.8191270503197109,0.9005715682978268,2.134778982485404,2.887165429036462,0
crowd_test,150,-40,2,1,0.6783986655546289,0.8083879944345062,2.155740895190437,2.988338003903988,0
crowd_test,150,-40,1,1,0.4519877675840979,0.6225779275484414,2.155740895190437,2.988338003903988,0
crowd_test,200,-33,0,1,0.1532944120100083,0.265837431298814,2.187545176536002,3.012355245594429,0
crowd_test,50,-20,3,1,0.8185710314150682,0.9002354236096248,2.140895190436475,2.818896480900031,0
crowd_test,50,-21,2,1,0.6590492076730609,0.7944902473356122,2.156797331109258,2.859201768183131,0
crowd_test,50,-21,1,1,0.428023352793995,0.5994626795935054,2.156797331109258,2.859201768183131,0
crowd_test,50,-25,0,1,0.1532388101195441,0.2657538209343812,2.113817069780373,2.802427558815314,0
crowd_test,200,-34,3,1,0.8182374200722825,0.9000336381150423,2.196552682791215,3.027912039763523,0
crowd_test,250,-18,2,1,0.6776758409785932,0.8078745898651112,2.157742563247151,2.943344178200766,0
crowd_test,250,-18,1,1,0.4408117876007784,0.6118936441168525,2.157742563247151,2.943344178200766,0
crowd_test,50,-26,0,1,0.1531276063386155,0.2655865760162014,2.106199610786767,2.797095280327119,0
crowd_test,200,-33,3,1,0.817959410619961,0.8998654269635429,2.187545176536002,3.012355245594429,0
crowd_test,200,-31,2,1,0.6747289407839867,0.805776892430279,2.161968306922435,2.973359613213855,0
crowd_test,200,-31,1,1,0.4498192938559911,0.6205177372962608,2.161968306922435,2.973359613213855,0
crowd_test,200,-31,0,1,0.1527939949958299,0.2650846476631457,2.161968306922435,2.973359613213855,0
crowd_test,50,-24,3,1,0.8176814011676397,0.8996971643571625,2.138170697803725,2.832542531384927,0
crowd_test,50,-23,2,1,0.6611620795107034,0.7960235640648012,2.162746733388935,2.855338999255119,0
crowd_test,50,-23,1,1,0.4293021962746734,0.6007157861977749,2.162746733388935,2.855338999255119,0
crowd_test,250,-23,0,1,0.1527383931053656,0.2650009646922631,2.124770642201835,2.896356266398722,0
crowd_test,200,-35,3,1,0.8171253822629969,0.8993604846852912,2.206950236308034,3.038205431424327,0
crowd_test,50,-31,2,1,0.67217125382263,0.8039502560351134,2.163024742841257,2.964060510897208,0
crowd_test,50,-31,1,1,0.4543230469835974,0.624789723199266,2.163024742841257,2.964060510897208,0
crowd_test,200,-34,0,1,0.152627189324437,0.2648335745296672,2.196552682791215,3.027912039763523,0
crowd_test,300,-21,3,1,0.8165137614678899,0.898989898989899,2.241534612176814,2.999842457173727,0
crowd_test,250,-24,2,1,0.6719488462607729,0.8037911539740605,2.170030581039756,2.946751980368546,0
crowd_test,250,-24,1,1,0.4398109535724214,0.6109287507240779,2.170030581039756,2.946751980368546,0
crowd_test,150,-40,0,1,0.1522379760911871,0.2642474545191333,2.155740895190437,2.988338003903988,0
crowd_test,50,-22,3,1,0.8159577425632472,0.8986527862829149,2.154406449819294,2.850037433483051,0
crowd_test,200,-32,2,1,0.6737281067556297,0.8050627865258122,2.174923547400612,2.995780556021879,0
crowd_test,200,-32,1,1,0.448985265499027,0.6197237145049884,2.174923547400612,2.995780556021879,0
crowd_test,50,-35,0,1,0.1520711704197943,0.2639961389961389,2.402001668056714,3.400829021237775,0
crowd_test,50,-30,3,1,0.8157909368918543,0.8985516122117769,2.144954128440367,2.925304933148742,0
crowd_test,200,-33,2,1,0.6691687517375591,0.801798800799467,2.187545176536002,3.012355245594429,0
crowd_test,200,-33,1,1,0.4421462329719211,0.6131780853606817,2.187545176536002,3.012355245594429,0
crowd_test,50,-24,0,1,0.1503475118154017,0.2613949441732322,2.138170697803725,2.832542531384927,0
crowd_test,300,-20,3,1,0.8155685293299972,0.8984166845312835,2.24993049763692,3.0094005251398,0
crowd_test,200,-34,2,1,0.6684459271615235,0.801279701403006,2.196552682791215,3.027912039763523,0
crowd_test,200,-34,1,1,0.4377536836252433,0.6089411400727047,2.196552682791215,3.027912039763523,0
crowd_test,200,-32,0,1,0.1501251042535446,0.2610587382160987,2.174923547400612,2.995780556021879,0
crowd_test,50,-21,3,1,0.8154017236586044,0.8983154670750383,2.156797331109258,2.859201768183131,0
crowd_test,200,-35,2,1,0.6652766194050598,0.7989983305509183,2.206950236308034,3.038205431424327,0
crowd_test,200,-35,1,1,0.4372532666110648,0.6084568068397229,2.206950236308034,3.038205431424327,0
crowd_test,50,-21,0,1,0.1491242702251876,0.2595442008999855,2.156797331109258,2.859201768183131,0
crowd_test,250,-25,3,1,0.8150125104253545,0.8980792206598659,2.216847372810676,3.005157275915622,0
crowd_test,150,-15,2,1,0.6616624965248818,0.7963861468964364,2.210119544064498,3.080939456462877,0
crowd_test,150,-15,1,1,0.4460939671948846,0.6169640110735158,2.210119544064498,3.080939456462877,0
crowd_test,50,-22,0,1,0.1485682513205449,0.2587016507721354,2.154406449819294,2.850037433483051,0
crowd_test,200,-36,3,1,0.8144008896302475,0.8977077715126257,2.220405893800389,3.05353949041375,0
crowd_test,50,-32,2,1,0.6684459271615235,0.801279701403006,2.215401723658605,3.053830820463229,0
crowd_test,50,-32,1,1,0.44798443147067,0.6187696797480993,2.215401723658605,3.053830820463229,0
crowd_test,50,-20,0,1,0.1485126494300806,0.2586173508907824,2.140895190436475,2.818896480900031,0
crowd_test,50,-23,3,1,0.8134000556018904,0.8970994051634268,2.162746733388935,2.855338999255119,0
crowd_test,250,-25,2,1,0.6609952738393106,0.7959026545710173,2.216847372810676,3.005157275915622,0
crowd_test,250,-25,1,1,0.4294690019460662,0.6008790695865261,2.216847372810676,3.005157275915622,0
crowd_test,200,-35,0,1,0.1481234361968307,0.2580270231003923,2.206950236308034,3.038205431424327,0
crowd_test,300,-19,3,1,0.8129552404781762,0.8968288045145065,2.271337225465666,3.031444878003498,0
crowd_test,200,-36,2,1,0.6652766194050598,0.7989983305509183,2.220405893800389,3.05353949041375,0
crowd_test,200,-36,1,1,0.4327495134834584,0.6040825830487426,2.220405893800389,3.05353949041375,0
crowd_test,250,-18,0,1,0.1465109813733667,0.2555771096023278,2.157742563247151,2.943344178200766,0
crowd_test,50,-31,3,1,0.8126772310258549,0.8966596116683537,2.163024742841257,2.964060510897208,0
crowd_test,200,-37,2,1,0.6622741173199889,0.7968290072250468,2.231137058659995,3.064018994592164,0
crowd_test,200,-37,1,1,0.4323603002502085,0.6037032723884942,2.231137058659995,3.064018994592164,0
crowd_test,50,-23,0,1,0.1461217681401168,0.2549847183816039,2.162746733388935,2.855338999255119,0
crowd_test,200,-37,3,1,0.812510425354462,0.8965580710473036,2.231137058659995,3.064018994592164,0
crowd_test,250,-26,2,1,0.6561023074784542,0.792345140171227,2.240533778148457,3.030619388546153,0
crowd_test,250,-26,1,1,0.4235752015568529,0.5950865132992227,2.240533778148457,3.030619388546153,0
crowd_test,250,-24,0,1,0.1453433416736169,0.2537987280935968,2.170030581039756,2.946751980368546,0
crowd_test,200,-38,3,1,0.8123436196830692,0.8964565117349287,2.243091465109814,3.077228551376864,0
crowd_test,300,-21,2,1,0.6596052265777036,0.7948941302599838,2.241534612176814,2.999842457173727,0
crowd_test,300,-21,1,1,0.4115095913261051,0.583077286693453,2.241534612176814,2.999842457173727,0
crowd_test,200,-36,0,1,0.1446761189880456,0.2527808811385825,2.220405893800389,3.05353949041375,0
